Date_ter,iyear,imonth,iday,country_txt,provstate,latitude,longitude,attacktype1_txt
3/4/1984,1984,3,4,United States,Washington,48.75235,-122.471219,Facility/Infrastructure Attack
3/26/1984,1984,3,26,United States,Washington,47.976575,-122.206419,Facility/Infrastructure Attack
4/19/1984,1984,4,19,United States,Washington,47.976575,-122.206419,Facility/Infrastructure Attack
10/31/1986,1986,10,31,United States,Illinois,42.271817,-89.094544,Facility/Infrastructure Attack
11/25/1986,1986,11,25,United States,Illinois,42.271817,-89.094544,Facility/Infrastructure Attack
12/1/1986,1986,12,1,United States,Michigan,42.291957,-85.587437,Facility/Infrastructure Attack
12/10/1986,1986,12,10,United States,Illinois,42.271817,-89.094544,Facility/Infrastructure Attack
1/6/1987,1987,1,6,United States,Illinois,42.271817,-89.094544,Facility/Infrastructure Attack
1/27/1987,1987,1,27,United States,Minnesota,44.964985,-93.260193,Facility/Infrastructure Attack
3/8/1987,1987,3,8,United States,Ohio,41.67086,-83.543846,Facility/Infrastructure Attack
6/8/1987,1987,6,8,United States,Ohio,41.67086,-83.543846,Facility/Infrastructure Attack
7/31/1987,1987,8,0,United States,North Dakota,46.877257,-96.790247,Facility/Infrastructure Attack
9/18/1987,1987,9,18,United States,Minnesota,45.031807,-93.336547,Facility/Infrastructure Attack
10/5/1987,1987,10,5,United States,Minnesota,44.943829,-93.093326,Facility/Infrastructure Attack
1/29/1988,1988,1,29,United States,Washington,47.976575,-122.206419,Facility/Infrastructure Attack
2/6/1988,1988,2,6,United States,Colorado,40.014986,105.270546,Facility/Infrastructure Attack
5/31/1988,1988,6,0,United States,California,33.766725,-118.192399,Facility/Infrastructure Attack
6/5/1988,1988,6,5,United States,California,37.338475,-121.885794,Facility/Infrastructure Attack
10/9/1988,1988,10,9,United States,California,33.766725,-118.192399,Facility/Infrastructure Attack
3/31/1989,1989,3,31,United States,Florida,29.187525,-82.140394,Facility/Infrastructure Attack
5/27/1989,1989,5,27,United States,North Carolina,34.198444,-78.344135,Facility/Infrastructure Attack
7/3/1989,1989,7,3,United States,New Hampshire,43.20725,-71.536604,Facility/Infrastructure Attack
8/24/1989,1989,8,24,United States,California,33.745573,-117.867834,Facility/Infrastructure Attack
10/15/1989,1989,10,15,United States,New Jersey,40.886105,-74.280944,Facility/Infrastructure Attack
12/29/1989,1989,12,29,United States,Missouri,39.093245,-94.415629,Facility/Infrastructure Attack
5/9/1990,1990,5,9,United States,Oregon,45.511795,-122.675629,Facility/Infrastructure Attack
5/23/1990,1990,5,23,United States,New York,43.04999,-76.147389,Facility/Infrastructure Attack
7/11/1990,1990,7,11,United States,California,40.587515,-122.392934,Facility/Infrastructure Attack
7/28/1990,1990,7,28,United States,California,33.745573,-117.867834,Facility/Infrastructure Attack
9/4/1990,1990,9,4,United States,California,37.977978,-122.031073,Facility/Infrastructure Attack
9/12/1990,1990,9,12,United States,Massachusetts,42.26299,-71.802354,Facility/Infrastructure Attack
10/31/1990,1990,11,0,United States,Indiana,41.079273,-85.139351,Facility/Infrastructure Attack
4/14/1991,1991,4,14,United States,Ohio,39.96196,-83.002984,Facility/Infrastructure Attack
5/6/1991,1991,5,6,United States,Alabama,30.686395,-88.053239,Facility/Infrastructure Attack
8/3/1991,1991,8,3,United States,North Carolina,35.078014,-78.963646,Facility/Infrastructure Attack
9/6/1991,1991,9,6,United States,Nebraska,41.158611,-95.934167,Facility/Infrastructure Attack
9/14/1991,1991,9,14,United States,Illinois,41.760538,-88.320233,Facility/Infrastructure Attack
11/17/1991,1991,11,17,United States,Florida,27.934398,-82.473922,Facility/Infrastructure Attack
1/18/1992,1992,1,18,United States,Montana,46.58976,-112.021204,Facility/Infrastructure Attack
1/30/1992,1992,1,30,United States,Texas,30.08615,-94.101584,Facility/Infrastructure Attack
4/11/1992,1992,4,11,United States,Oregon,42.19967,-122.717029,Facility/Infrastructure Attack
4/25/1992,1992,4,25,United States,North Dakota,46.877257,-96.790247,Facility/Infrastructure Attack
6/6/1992,1992,6,6,United States,California,40.587515,-122.392934,Facility/Infrastructure Attack
7/1/1992,1992,7,1,United States,California,33.61655,-117.930371,Facility/Infrastructure Attack
8/1/1992,1992,8,1,United States,Oregon,45.511795,-122.675629,Facility/Infrastructure Attack
8/8/1992,1992,8,8,United States,Nevada,39.527395,-119.813414,Facility/Infrastructure Attack
8/18/1992,1992,8,18,United States,California,38.579065,-121.491014,Facility/Infrastructure Attack
8/18/1992,1992,8,18,United States,Nevada,39.527395,-119.813414,Facility/Infrastructure Attack
9/6/1992,1992,9,6,United States,Virginia,37.5407,-77.433654,Facility/Infrastructure Attack
9/16/1992,1992,9,16,United States,Oregon,44.04992,-123.088544,Facility/Infrastructure Attack
11/2/1992,1992,11,2,United States,Illinois,41.7952,-87.977399,Facility/Infrastructure Attack
11/8/1992,1992,11,8,United States,Minnesota,44.964985,-93.260193,Facility/Infrastructure Attack
11/28/1992,1992,11,28,United States,California,34.0937,-118.127269,Facility/Infrastructure Attack
12/24/1992,1992,12,24,United States,California,36.740685,-119.785734,Facility/Infrastructure Attack
12/31/1993,1994,1,0,United States,Montana,46.58976,-112.021204,Facility/Infrastructure Attack
8/10/1994,1994,8,10,United States,Minnesota,46.353165,-94.200689,Facility/Infrastructure Attack
10/11/1994,1994,10,11,United States,Montana,48.20164,-114.314901,Facility/Infrastructure Attack
10/15/1994,1994,10,15,United States,Maine,44.815869,-70.218229,Facility/Infrastructure Attack
12/10/1994,1994,12,10,United States,South Dakota,44.081165,-103.230889,Facility/Infrastructure Attack
12/13/1994,1994,12,13,United States,Virginia,36.980292,-76.427556,Facility/Infrastructure Attack
3/6/1995,1995,3,6,United States,Virginia,36.846825,-76.285069,Facility/Infrastructure Attack
6/15/1995,1995,6,15,United States,Utah,40.656914,-111.888363,Facility/Infrastructure Attack
6/20/1995,1995,6,20,United States,South Carolina,33.577784,-79.988963,Facility/Infrastructure Attack
6/2/1970,1970,6,2,United States,Illinois,41.524935,-88.084594,Assassination
6/3/1970,1970,6,3,United States,Oregon,45.511795,-122.675629,Facility/Infrastructure Attack
6/4/1970,1970,6,4,United States,California,37.791927,-122.225906,Bombing/Explosion
6/5/1970,1970,6,5,United States,California,34.097866,-118.407379,Bombing/Explosion
6/6/1970,1970,6,6,United States,New York,40.697132,-73.931351,Facility/Infrastructure Attack
6/6/1970,1970,6,6,United States,California,37.874043,-122.280022,Bombing/Explosion
6/7/1970,1970,6,7,United States,California,33.96307,-118.232573,Bombing/Explosion
6/8/1970,1970,6,8,United States,Illinois,41.842602,-87.681229,Bombing/Explosion
6/8/1970,1970,6,8,United States,California,37.791927,-122.225906,Bombing/Explosion
6/9/1970,1970,6,9,United States,New York,40.697132,-73.931351,Bombing/Explosion
6/9/1970,1970,6,9,United States,Illinois,40.946915,-90.364659,Facility/Infrastructure Attack
6/9/1970,1970,6,9,United States,New Jersey,40.73197,-74.174184,Assassination
6/11/1970,1970,6,11,United States,Nebraska,41.260675,-95.940469,Bombing/Explosion
6/12/1970,1970,6,12,United States,Illinois,37.005322,-89.176156,Bombing/Explosion
6/12/1970,1970,6,12,United States,Illinois,37.005105,-89.176269,Armed Assault
6/13/1970,1970,6,13,United States,Iowa,41.579662,-93.621506,Bombing/Explosion
6/13/1970,1970,6,13,United States,Missouri,39.176086,-94.574127,Bombing/Explosion
6/15/1970,1970,6,15,United States,California,33.887157,-118.410843,Bombing/Explosion
6/17/1970,1970,6,17,United States,California,37.831455,-122.285164,Bombing/Explosion
6/18/1970,1970,6,18,United States,New York,40.697132,-73.931351,Facility/Infrastructure Attack
6/18/1970,1970,6,18,United States,New York,40.697132,-73.931351,Facility/Infrastructure Attack
6/19/1970,1970,6,19,United States,California,37.874043,-122.280022,Bombing/Explosion
6/19/1970,1970,6,19,United States,California,37.874043,-122.280022,Bombing/Explosion
6/19/1970,1970,6,19,United States,Illinois,41.842602,-87.681229,Armed Assault
6/19/1970,1970,6,19,United States,California,37.755363,-122.443352,Armed Assault
6/21/1970,1970,6,21,United States,Iowa,41.579662,-93.621506,Bombing/Explosion
6/23/1970,1970,6,23,United States,California,37.755363,-122.443352,Bombing/Explosion
6/23/1970,1970,6,23,United States,New York,40.697132,-73.931351,Bombing/Explosion
6/25/1970,1970,6,25,United States,Texas,32.50064,-94.741075,Bombing/Explosion
6/28/1970,1970,6,28,United States,Michigan,42.331685,-83.047924,Armed Assault
6/29/1970,1970,6,29,United States,Iowa,41.579662,-93.621506,Bombing/Explosion
6/29/1970,1970,6,29,United States,Wisconsin,43.118461,-87.902289,Bombing/Explosion
6/30/1970,1970,6,30,United States,New Jersey,40.617623,-74.417061,Armed Assault
6/30/1970,1970,6,30,United States,New York,40.697132,-73.931351,Facility/Infrastructure Attack
6/30/1970,1970,6,30,United States,New York,40.697132,-73.931351,Facility/Infrastructure Attack
6/30/1970,1970,6,30,United States,New York,40.697132,-73.931351,Facility/Infrastructure Attack
6/30/1970,1970,6,30,United States,New York,40.697132,-73.931351,Facility/Infrastructure Attack
6/30/1970,1970,7,0,United States,Wisconsin,43.074701,-88.008394,Bombing/Explosion
6/30/1970,1970,7,0,United States,Massachusetts,42.290156,-71.04897,Facility/Infrastructure Attack
7/1/1970,1970,7,1,United States,District of Columbia,38.908642,-77.015381,Bombing/Explosion
7/1/1970,1970,7,1,United States,California,37.874043,-122.280022,Bombing/Explosion
7/2/1970,1970,7,2,United States,District of Columbia,38.908642,-77.015381,Bombing/Explosion
7/2/1970,1970,7,2,United States,District of Columbia,38.908642,-77.015381,Bombing/Explosion
7/2/1970,1970,7,2,United States,District of Columbia,38.908642,-77.015381,Bombing/Explosion
7/2/1970,1970,7,2,United States,District of Columbia,38.908642,-77.015381,Bombing/Explosion
7/2/1970,1970,7,2,United States,Nebraska,41.260675,-95.940469,Bombing/Explosion
7/2/1970,1970,7,2,United States,California,33.895285,-118.224329,Bombing/Explosion
7/3/1970,1970,7,3,United States,New York,40.697132,-73.931351,Bombing/Explosion
7/3/1970,1970,7,3,United States,Washington,47.610786,-122.331306,Bombing/Explosion
7/4/1970,1970,7,4,United States,New York,40.697132,-73.931351,Bombing/Explosion
7/4/1970,1970,7,4,United States,New York,40.697132,-73.931351,Facility/Infrastructure Attack
7/4/1970,1970,7,4,United States,Texas,32.50064,-94.741075,Bombing/Explosion
7/4/1970,1970,7,4,United States,Ohio,41.084195,-81.514059,Bombing/Explosion
7/4/1970,1970,7,4,United States,New York,40.5894,-73.666354,Bombing/Explosion
7/4/1970,1970,7,4,United States,California,37.755363,-122.443352,Assassination
7/5/1970,1970,7,5,United States,New York,40.697132,-73.931351,Bombing/Explosion
7/7/1970,1970,7,7,United States,New York,40.697132,-73.931351,Bombing/Explosion
7/7/1970,1970,7,7,United States,New York,40.697132,-73.931351,Bombing/Explosion
7/7/1970,1970,7,7,United States,New York,40.697132,-73.931351,Bombing/Explosion
7/7/1970,1970,7,7,United States,New York,40.697132,-73.931351,Bombing/Explosion
7/8/1970,1970,7,8,United States,Alabama,33.948315,-86.472939,Bombing/Explosion
7/8/1970,1970,7,8,United States,California,38.232471,-122.644448,Facility/Infrastructure Attack
7/9/1970,1970,7,9,United States,Illinois,42.039274,-87.859977,Facility/Infrastructure Attack
7/11/1970,1970,7,11,United States,Massachusetts,41.637675,-70.930869,Armed Assault
7/12/1970,1970,7,12,United States,California,37.424305,-122.143913,Bombing/Explosion
7/14/1970,1970,7,14,United States,Illinois,41.842602,-87.681229,Facility/Infrastructure Attack
7/14/1970,1970,7,14,United States,New York,40.697132,-73.931351,Facility/Infrastructure Attack
7/16/1970,1970,7,16,United States,Illinois,41.842602,-87.681229,Facility/Infrastructure Attack
7/16/1970,1970,7,16,United States,New York,40.697132,-73.931351,Facility/Infrastructure Attack
7/16/1970,1970,7,16,United States,Minnesota,44.943829,-93.093326,Facility/Infrastructure Attack
7/17/1970,1970,7,17,United States,Illinois,41.842602,-87.681229,Armed Assault
7/18/1970,1970,7,18,United States,New York,40.697132,-73.931351,Bombing/Explosion
7/20/1970,1970,7,20,United States,New York,40.697132,-73.931351,Facility/Infrastructure Attack
7/21/1970,1970,7,21,United States,California,32.715695,-117.161719,Bombing/Explosion
7/21/1970,1970,7,21,United States,New York,40.697132,-73.931351,Bombing/Explosion
7/21/1970,1970,7,21,United States,Wisconsin,43.064388,-87.966202,Bombing/Explosion
7/22/1970,1970,7,22,United States,Wisconsin,43.064388,-87.966202,Bombing/Explosion
7/22/1970,1970,7,22,United States,New Jersey,39.933449,-75.106743,Facility/Infrastructure Attack
7/23/1970,1970,7,23,United States,California,34.097866,-118.407379,Bombing/Explosion
7/24/1970,1970,7,24,United States,New York,40.697132,-73.931351,Facility/Infrastructure Attack
7/26/1970,1970,7,26,United States,Missouri,38.62774,-90.199514,Assassination
7/26/1970,1970,7,26,United States,Wisconsin,43.939135,-90.820369,Bombing/Explosion
7/27/1970,1970,7,27,United States,New York,40.697132,-73.931351,Bombing/Explosion
7/26/1970,1970,7,26,United States,Wisconsin,43.939135,-90.820369,Bombing/Explosion
7/26/1970,1970,7,26,United States,Wisconsin,43.939135,-90.820369,Bombing/Explosion
7/27/1970,1970,7,27,United States,California,37.755363,-122.443352,Bombing/Explosion
7/27/1970,1970,7,27,United States,California,37.755363,-122.443352,Bombing/Explosion
7/28/1970,1970,7,28,United States,Texas,29.813822,-95.365295,Bombing/Explosion
7/30/1970,1970,7,30,United States,California,37.774422,-122.275475,Bombing/Explosion
7/30/1970,1970,7,30,United States,Illinois,41.842602,-87.681229,Bombing/Explosion
7/31/1970,1970,7,31,United States,North Carolina,35.2225,-80.837539,Armed Assault
8/1/1970,1970,8,1,United States,New York,40.697132,-73.931351,Bombing/Explosion
8/2/1970,1970,8,2,United States,California,37.874043,-122.280022,Bombing/Explosion
8/5/1970,1970,8,5,United States,Wisconsin,43.064388,-87.966202,Bombing/Explosion
8/6/1970,1970,8,6,United States,California,33.871124,-117.861401,Bombing/Explosion
8/6/1970,1970,8,6,United States,California,37.338475,-121.885794,Armed Assault
8/7/1970,1970,8,7,United States,Maryland,39.26931,-76.503519,Facility/Infrastructure Attack
8/7/1970,1970,8,7,United States,California,37.97457,-122.532474,Hostage Taking (Kidnapping)
8/10/1970,1970,8,10,United States,Oregon,45.511795,-122.675629,Facility/Infrastructure Attack
8/15/1970,1970,8,15,United States,Mississippi,33.60651,-88.650419,Assassination
8/17/1970,1970,8,17,United States,Nebraska,41.260675,-95.940469,Bombing/Explosion
8/17/1970,1970,8,17,United States,Minnesota,44.964985,-93.260193,Bombing/Explosion
8/18/1970,1970,8,18,United States,New York,40.697132,-73.931351,Facility/Infrastructure Attack
8/20/1970,1970,8,20,United States,District of Columbia,38.908642,-77.015381,Bombing/Explosion
8/20/1970,1970,8,20,United States,Maryland,39.464791,-76.829198,Facility/Infrastructure Attack
8/20/1970,1970,8,20,United States,California,37.874043,-122.280022,Armed Assault
8/21/1970,1970,8,21,United States,Oregon,44.04483,-123.072606,Facility/Infrastructure Attack
8/22/1970,1970,8,22,United States,Minnesota,44.943829,-93.093326,Bombing/Explosion
8/22/1970,1970,8,22,United States,Maryland,39.308342,-76.616104,Facility/Infrastructure Attack
8/24/1970,1970,8,24,United States,Wisconsin,43.07295,-89.386694,Bombing/Explosion
8/25/1970,1970,8,25,United States,Massachusetts,42.505832,-71.19376,Facility/Infrastructure Attack
8/27/1970,1970,8,27,United States,Massachusetts,42.377003,-71.11666,Facility/Infrastructure Attack
8/28/1970,1970,8,28,United States,North Carolina,35.948199,-77.795207,Bombing/Explosion
8/28/1970,1970,8,28,United States,California,37.90118,-122.061628,Facility/Infrastructure Attack
8/29/1970,1970,8,29,United States,District of Columbia,38.908642,-77.015381,Bombing/Explosion
8/29/1970,1970,8,29,United States,California,37.874043,-122.280022,Facility/Infrastructure Attack
8/29/1970,1970,8,29,United States,California,37.90118,-122.061628,Facility/Infrastructure Attack
8/29/1970,1970,8,29,United States,California,33.946154,-118.082952,Bombing/Explosion
8/30/1970,1970,8,30,United States,District of Columbia,38.908642,-77.015381,Bombing/Explosion
8/30/1970,1970,8,30,United States,Georgia,33.948005,-83.377322,Facility/Infrastructure Attack
9/1/1970,1970,9,1,United States,Pennsylvania,40.008171,-75.13549,Armed Assault
9/2/1970,1970,9,2,United States,California,37.755363,-122.443352,Bombing/Explosion
9/2/1970,1970,9,2,United States,California,37.432805,-121.897259,Bombing/Explosion
9/3/1970,1970,9,3,United States,California,37.548148,-121.988566,Bombing/Explosion
9/3/1970,1970,9,3,United States,Tennessee,35.14968,-90.048929,Bombing/Explosion
9/4/1970,1970,9,4,United States,Minnesota,44.943829,-93.093326,Bombing/Explosion
9/4/1970,1970,9,4,United States,Wisconsin,43.064388,-87.966202,Bombing/Explosion
9/4/1970,1970,9,4,United States,California,33.745573,-117.867834,Bombing/Explosion
9/5/1970,1970,9,5,United States,Iowa,41.82277,-90.538969,Bombing/Explosion
9/5/1970,1970,9,5,United States,California,34.097866,-118.407379,Bombing/Explosion
9/6/1970,1970,9,6,United States,Massachusetts,42.58176,-71.792259,Bombing/Explosion
9/9/1970,1970,9,9,United States,Wisconsin,43.07295,-89.386694,Facility/Infrastructure Attack
9/10/1970,1970,9,10,United States,Florida,29.647665,-82.348458,Facility/Infrastructure Attack
9/18/1970,1970,9,18,United States,Ohio,41.67086,-83.543846,Armed Assault
9/20/1970,1970,9,20,United States,Massachusetts,42.811978,-70.872638,Bombing/Explosion
9/23/1970,1970,9,23,United States,Massachusetts,42.350097,-71.156442,Armed Assault
9/24/1970,1970,9,24,United States,New York,40.697132,-73.931351,Bombing/Explosion
9/25/1970,1970,9,25,United States,New York,40.697132,-73.931351,Bombing/Explosion
9/26/1970,1970,9,26,United States,New York,40.697132,-73.931351,Bombing/Explosion
9/27/1970,1970,9,27,United States,New York,40.697132,-73.931351,Hijacking
10/1/1970,1970,10,1,United States,Maryland,39.308342,-76.616104,Facility/Infrastructure Attack
10/2/1970,1970,10,2,United States,Oregon,44.04483,-123.072606,Bombing/Explosion
10/2/1970,1970,10,2,United States,Maryland,39.162608,-76.624689,Facility/Infrastructure Attack
10/5/1970,1970,10,5,United States,Illinois,41.842602,-87.681229,Bombing/Explosion
10/5/1970,1970,10,5,United States,West Virginia,37.264891,-81.240268,Bombing/Explosion
10/6/1970,1970,10,6,United States,New York,40.697132,-73.931351,Bombing/Explosion
10/8/1970,1970,10,8,United States,Washington,47.610786,-122.331306,Bombing/Explosion
10/8/1970,1970,10,8,United States,California,34.419255,-119.698869,Bombing/Explosion
10/8/1970,1970,10,8,United States,California,37.97457,-122.532474,Bombing/Explosion
10/8/1970,1970,10,8,United States,California,37.874043,-122.280022,Bombing/Explosion
10/9/1970,1970,10,9,United States,Texas,29.813822,-95.365295,Bombing/Explosion
10/10/1970,1970,10,10,United States,New York,40.697132,-73.931351,Bombing/Explosion
10/14/1970,1970,10,14,United States,Massachusetts,42.36679,-71.106019,Bombing/Explosion
10/15/1970,1970,10,15,United States,Massachusetts,42.36679,-71.106019,Bombing/Explosion
10/15/1970,1970,10,15,United States,Missouri,39.176086,-94.574127,Bombing/Explosion
10/18/1970,1970,10,18,United States,California,33.683734,-117.794609,Bombing/Explosion
10/19/1970,1970,10,19,United States,California,33.683734,-117.794609,Bombing/Explosion
10/20/1970,1970,10,20,United States,Illinois,37.005105,-89.176269,Facility/Infrastructure Attack
10/21/1970,1970,10,21,United States,Illinois,37.005105,-89.176269,Armed Assault
10/22/1970,1970,10,22,United States,California,37.755363,-122.443352,Bombing/Explosion
10/24/1970,1970,10,24,United States,Michigan,42.331685,-83.047924,Armed Assault
10/24/1970,1970,10,24,United States,Illinois,37.005105,-89.176269,Facility/Infrastructure Attack
10/24/1970,1970,10,24,United States,Illinois,37.005105,-89.176269,Armed Assault
10/25/1970,1970,10,25,United States,District of Columbia,38.908642,-77.015381,Bombing/Explosion
10/26/1970,1970,10,26,United States,California,33.683734,-117.794609,Facility/Infrastructure Attack
10/28/1970,1970,10,28,United States,Florida,27.19999,-80.255359,Facility/Infrastructure Attack
10/28/1970,1970,10,28,United States,Wisconsin,43.111261,-87.898632,Bombing/Explosion
10/29/1970,1970,10,29,United States,California,33.62905,-117.691249,Facility/Infrastructure Attack
10/30/1970,1970,10,30,United States,New York,40.697132,-73.931351,Bombing/Explosion
10/30/1970,1970,10,30,United States,New York,40.697132,-73.931351,Bombing/Explosion
10/30/1970,1970,10,30,United States,New York,40.697132,-73.931351,Bombing/Explosion
10/30/1970,1970,10,30,United States,New York,40.697132,-73.931351,Bombing/Explosion
11/1/1970,1970,11,1,United States,California,36.740685,-119.785734,Bombing/Explosion
11/1/1970,1970,11,1,United States,California,36.740685,-119.785734,Bombing/Explosion
11/1/1970,1970,11,1,United States,Pennsylvania,41.001845,-80.34724,Armed Assault
11/1/1970,1970,11,1,United States,Michigan,42.278044,-83.738224,Facility/Infrastructure Attack
11/7/1970,1970,11,7,United States,Illinois,37.005105,-89.176269,Facility/Infrastructure Attack
11/7/1970,1970,11,7,United States,Minnesota,44.964985,-93.260193,Facility/Infrastructure Attack
11/8/1970,1970,11,8,United States,Illinois,37.005105,-89.176269,Armed Assault
11/12/1970,1970,11,12,United States,Illinois,41.842602,-87.681229,Facility/Infrastructure Attack
11/15/1970,1970,11,15,United States,Florida,27.771185,-82.639319,Unarmed Assault
11/18/1970,1970,11,18,United States,Florida,27.807403,-82.689767,Facility/Infrastructure Attack
11/21/1970,1970,11,21,United States,Oregon,45.511795,-122.675629,Bombing/Explosion
11/21/1970,1970,11,21,United States,Tennessee,35.04644,-85.309464,Bombing/Explosion
11/22/1970,1970,11,22,United States,Florida,27.771185,-82.639319,Bombing/Explosion
11/25/1970,1970,11,25,United States,New York,40.697132,-73.931351,Bombing/Explosion
11/25/1970,1970,11,25,United States,New York,40.697132,-73.931351,Bombing/Explosion
11/25/1970,1970,11,25,United States,California,37.874043,-122.280022,Bombing/Explosion
12/1/1970,1970,12,1,United States,Oregon,44.04483,-123.072606,Bombing/Explosion
12/11/1970,1970,12,11,United States,Kansas,38.973065,-95.236534,Bombing/Explosion
12/14/1970,1970,12,14,United States,New York,40.697132,-73.931351,Bombing/Explosion
12/14/1970,1970,12,14,United States,Connecticut,41.18188,-73.191269,Facility/Infrastructure Attack
12/15/1970,1970,12,15,United States,California,34.41217,-119.85704,Bombing/Explosion
12/15/1970,1970,12,15,United States,Connecticut,41.807741,-72.25398,Facility/Infrastructure Attack
12/16/1970,1970,12,16,United States,Florida,26.011201,-80.14949,Facility/Infrastructure Attack
12/18/1970,1970,12,18,United States,California,37.54703,-122.314834,Bombing/Explosion
12/22/1970,1970,12,22,United States,Wisconsin,43.113655,-87.900289,Bombing/Explosion
12/27/1970,1970,12,27,United States,Georgia,33.655968,-84.448957,Bombing/Explosion
12/31/1970,1970,12,31,United States,California,34.06857,-118.027606,Bombing/Explosion
1/1/1971,1971,1,1,United States,North Carolina,35.214905,-80.001234,Facility/Infrastructure Attack
1/5/1971,1971,1,5,United States,California,34.0961,-117.716404,Facility/Infrastructure Attack
1/5/1971,1971,1,5,United States,California,34.20034,-119.180439,Bombing/Explosion
1/6/1971,1971,1,6,United States,California,34.05483,-117.750034,Facility/Infrastructure Attack
1/8/1971,1971,1,8,United States,District of Columbia,38.908642,-77.015381,Bombing/Explosion
1/9/1971,1971,1,9,United States,California,34.038254,-117.752109,Facility/Infrastructure Attack
1/9/1971,1971,1,9,United States,California,34.055103,-117.749991,Facility/Infrastructure Attack
1/11/1971,1971,1,11,United States,California,34.055103,-117.749991,Facility/Infrastructure Attack
1/12/1971,1971,1,12,United States,California,33.78359,-118.353879,Facility/Infrastructure Attack
1/13/1971,1971,1,13,United States,California,37.755363,-122.443352,Armed Assault
1/15/1971,1971,1,15,United States,New York,40.697132,-73.931351,Bombing/Explosion
1/15/1971,1971,1,15,United States,New York,40.697132,-73.931351,Bombing/Explosion
1/17/1971,1971,1,17,United States,New York,40.697132,-73.931351,Facility/Infrastructure Attack
1/19/1971,1971,1,19,United States,California,37.755363,-122.443352,Bombing/Explosion
1/19/1971,1971,1,19,United States,California,37.755363,-122.443352,Bombing/Explosion
1/19/1971,1971,1,19,United States,Ohio,41.479561,-81.675461,Facility/Infrastructure Attack
1/24/1971,1971,1,24,United States,New York,40.697132,-73.931351,Armed Assault
1/26/1971,1971,1,26,United States,Florida,26.714388,-80.052689,Bombing/Explosion
1/29/1971,1971,1,29,United States,California,34.097866,-118.407379,Bombing/Explosion
2/4/1971,1971,2,4,United States,California,37.791927,-122.225906,Bombing/Explosion
2/4/1971,1971,2,4,United States,North Carolina,35.2225,-80.837539,Facility/Infrastructure Attack
2/5/1971,1971,2,5,United States,California,34.419255,-119.698869,Facility/Infrastructure Attack
2/9/1971,1971,2,9,United States,Florida,26.714388,-80.052689,Bombing/Explosion
2/10/1971,1971,2,10,United States,Ohio,41.084195,-81.514059,Bombing/Explosion
2/12/1971,1971,2,12,United States,California,36.974025,-122.030954,Facility/Infrastructure Attack
2/13/1971,1971,2,13,United States,Georgia,33.764496,-84.432083,Bombing/Explosion
2/14/1971,1971,2,14,United States,Pennsylvania,40.097625,-74.857269,Facility/Infrastructure Attack
2/20/1971,1971,2,20,United States,Florida,25.774591,-80.214195,Armed Assault
2/22/1971,1971,2,22,United States,California,34.097866,-118.407379,Bombing/Explosion
2/27/1971,1971,2,27,United States,California,37.874043,-122.280022,Bombing/Explosion
3/1/1971,1971,3,1,United States,California,34.097866,-118.407379,Bombing/Explosion
3/1/1971,1971,3,1,United States,District of Columbia,38.908642,-77.015381,Bombing/Explosion
3/1/1971,1971,3,1,United States,New York,40.697132,-73.931351,Bombing/Explosion
3/2/1971,1971,3,2,United States,New York,40.697132,-73.931351,Facility/Infrastructure Attack
3/3/1971,1971,3,3,United States,California,34.419255,-119.698869,Bombing/Explosion
3/3/1971,1971,3,3,United States,California,37.874043,-122.280022,Bombing/Explosion
3/6/1971,1971,3,6,United States,Texas,33.42558,-94.048254,Facility/Infrastructure Attack
3/6/1971,1971,3,6,United States,Texas,33.42558,-94.048254,Facility/Infrastructure Attack
3/7/1971,1971,3,7,United States,Texas,33.42558,-94.048254,Facility/Infrastructure Attack
3/7/1971,1971,3,7,United States,Texas,33.42558,-94.048254,Facility/Infrastructure Attack
3/8/1971,1971,3,8,United States,Missouri,38.62774,-90.199514,Bombing/Explosion
3/8/1971,1971,3,8,United States,Missouri,38.62774,-90.199514,Bombing/Explosion
3/9/1971,1971,3,9,United States,Colorado,40.079609,-104.812912,Bombing/Explosion
3/11/1971,1971,3,11,United States,Texas,29.813822,-95.365295,Bombing/Explosion
3/12/1971,1971,3,12,United States,Oregon,45.511795,-122.675629,Bombing/Explosion
3/15/1971,1971,3,15,United States,California,37.54703,-122.314834,Facility/Infrastructure Attack
3/16/1971,1971,3,16,United States,California,37.755363,-122.443352,Bombing/Explosion
3/17/1971,1971,3,17,United States,New York,42.455233,-76.475847,Facility/Infrastructure Attack
3/18/1971,1971,3,18,United States,Florida,30.33138,-81.655799,Bombing/Explosion
3/19/1971,1971,3,19,United States,New York,40.697132,-73.931351,Facility/Infrastructure Attack
3/21/1971,1971,3,21,United States,Massachusetts,42.407484,-71.119023,Facility/Infrastructure Attack
3/23/1971,1971,3,23,United States,California,37.906032,-122.548169,Bombing/Explosion
3/23/1971,1971,3,23,United States,Michigan,42.359139,-83.066546,Bombing/Explosion
3/23/1971,1971,3,23,United States,California,34.225529,-118.878911,Facility/Infrastructure Attack
3/27/1971,1971,3,27,United States,Maryland,39.308342,-76.616104,Bombing/Explosion
3/30/1971,1971,3,30,United States,California,37.755363,-122.443352,Bombing/Explosion
3/30/1971,1971,3,30,United States,New York,40.697132,-73.931351,Bombing/Explosion
3/30/1971,1971,3,30,United States,New York,40.697132,-73.931351,Bombing/Explosion
